Review,Rating,id,sno
"horrible experience nasty food-do not eat, let say hotel resort huge beautiful, best beach barcelo bavaro hotels, plenty securtity feel safe.my problem hotel food, food horrible tried just thinking better experience, restaurant decent steak hours barcelo caribe resort, got sick food diarreha days, pepto bismal everyday left, got doctor gave prescription antibotics got virus eating food, dont know food not fresh doing sick, just want beach hotel plan eating not, sick need medication.also hardly knew english,  ",1,0dc0ada7-5aa0-4e53-9460-784fd03f53ff,6025
"worst vacation, fiance stayed 7 nights bbp june 2006. let start saying writing review discovered ta 6 months ago seeing importance travelers reviews helping plan great vacation.the positive start saying punta cana bavoro beaches beautiful, best beaches seen, beautiful sugar white sand clear blue water, absolutley gorgeous, negative want know coming hearing story, let just say not picky person easy vacation, n't care having best liquors food n't, pretty eat resorts stay, n't sweat little things like outdated rooms musty smells, things minor interfere having great vacation, really care staying friendly service feeling welcomed, want stay clean does n't mean 4 5 star resort fantastic beach, stayed 2 3 stars fine, stayed inclusive non inclusive resorts cruises caribbean mexico north africia, definitley not bragging just trying explain experienced like did bbp anyplace been.with things bieng said wanted know kind person decide review helpful you.the negative arrived resort check huge line, did n't stress cause happen hotel, 4 hour wait finally got room, room fine did n't problems, went eat thing opened time grill, long line did n't let bother, waiting 45 min finally seated starved death way, sit table waited server going come, noticed workers standing talking ignoring people waiting served, finally arrived 15min wait looked like mad taking order, n't speak english speak little spanish fine knew country expected language barriers, ok, just pointed item wanted menu smiled, course smiled 10 min later brings food pissed look face, n't ordered really did n't mind, not picky eaters ate dieing thirst asked twice refill, pretty stayed dehydrated entire stay, rest week got worse, bar area bottle water soda completley ignored, people sitting bar getting waited, come standing forever unwaited wait, like completely invisible, like everytime waited bar restuarants no matter tip did n't change, finally walk starving thirsty waited, restuarants night waited hour seated, people just walking seated right away, reason people getting waited non americans spoke spanish, like time, staff bbp far ruddest people seen entire life, felt unwanted disliked americans, time did recieve bottle water bar opened, bartender cared did n't offer another.anyway 3rd day got extremely ill. getting sick n't returning certain place anytime travel country eat food not use eating chance getting sick, ended having called dr. resort, throwing non stop 24 hours fever diarrhea, dr. office/ hospital clinic did n't blankets pillows vomit, fiance went picked small garbage waitng room use, recieving iv fluids med, finally released, fiance asked billed room liked normally resort, dr. told fiance come tomorrow pay, finally went room 2:00 sick lay try rest 8:00 phone rings room little sleep bieng br night fiance answers no says just hangs, 5 min later banging door goes answers standing dr. nurse seen 6 hours, maybe just maybe just checking, joke did n't ask wanted 400 bucks right, resorts medical center creditcard info file did n't matter, dr. told come office day pay hunted like thieves called room hung came banging door, hours leaving, blown away way people treated entire stay, meet american families experiencing treatment, ill. left resort couple days, trying leave early, planning going home 2nd day got sick n't travel, wait miserably, really does shock place decent review, like not taking place, judge hope writing review travelers having horrible vacation like did.. wish knew ta booking trip..goodluck happy vacationing,  ",1,a460c02d-4781-490b-96a0-d198c8f58985,6026
"buyer beware, arrival- all-inclusive vacation, past vacation__Ç_é_ included myrtle beach locations florida caribbean cruises, booked palace read questionable reviews nervous thought author__Ç_é_ hard, owe author__Ç_é_ apology hit nail head, trip booked total 14 people helped contribute review.i anxious arrive resort week fun relaxation, arrived desk unfriendly staff did not want honor upgrades paid, not welcoming, stuck cheaper room 36 hours finally upgraded, travel agent spent hours working resolve situation upgraded, customer service lacking aspects food restaurants included stay palace, best food small grill ocean 6000 building, cooks friendly seafood steaks grilled watched, steakhouse good, buffet open concept birds fly eat buffet plate you__Ç_éÈe not close detour, ice cream cheese cake dairy products lot desired, ham burgers sausage hot dogs weird taste, tough stomach having cramping home weeks.service housekeeper polite did excellent job, wait bar staff 5 people pleasant week, service typically slow unfriendly, items ordered menu completely different served, nearly impossible refills ate prepared spend hour time meal slow, bar drinks good service not skimp alcohol, premium liquor upgrade sham not waste money rooms clean outdated, reminded mid class hotel resort, room funny smell 3 nights room infested flying ants enjoyed crawling trying sleep.pool awesome cleanbeach beautiful powdery sand gorgeous turquoise caribbean water.golf course ok 3 rounds golf included package, rate course 5 10. green fees included cart costs 30.00 person, fee high quality course.i assure not hard disappointed trip, used friendly servant style service cruise felt unwelcome resort, undecided definitely stay away resort reconsider dominican el presidente beer good group trip mexico,  ",2,5cbf5765-0451-420f-bf70-d586efb1217e,6027
"travel agent perspective travel agent 11 years traveled caribbean, dr times different resorts different regions, stayed punta cana times, time leave tell going years later soften harsh attitude forget poorly treated american head optimistically hoping time different, unfortunately hopes dashed time.i booked bbp family trip celebrate niece high school graduation, departure date grew closer reviews got negative focusing lack customer service, ventured vacation open mind thinking travelers exaggerating n't possibly bad saying, let tell word write poor treatment hotel staff gave true.from moment family checked feel like presence not wanted nuisance, minutes getting room called told credit card receipt missing, card swiped incidentals card number expiration date signature, spent hour desk phone amex canceling card, waiting desk sister came said kids room waterfall leak bathroom flooded hallway running door, dealing amex trying kids room close, told no rooms close 3 buildings away, not acceptable, clerks conversations forth understood room kids assigned not given place, told nothing, discussion arguing 3 rooms suddenly appeared, dealt ongoing shunning ignorance, wait staff restaurants feel like inconveniencing 2 3 tables group, brought ordered did not, times ordered did not look like fellow foreign diners ordered, got bigger portions told different specials, time ordered sundaes got smallest ice cream dishes table got huge parfait glasses, say pleasant dining experience seafood restaurant, marisol waitress pleasant friendly, difference days tipped bartenders wait staff, housekeeping did n't restock fridge towels amenities asking times having left tips days row told stop tipping, meant no better service, likewise bartenders wait staff, standing bar completely ignored order orders serve, waitress dumped glass soda kids backs did n't say sorry, day departure, stopped desk ask room 2:30 day leaving shuttle n't picking 2:45. initially told no told pay 35, went morning asked desk manager request, explained gone credit card day keeping room 2 1/2 hours checkout n't ask considering inconvenience deal check, told room 2. 30 minutes, spent morning pool beach headed room kept freshen went lunch, apparently deactivated card key unable room, pretty straw broke backs.so positive experience bbp, yes beach beautiful yes hotel lot offer guests spread not convenient yes food not bad desserts tasted drinks quite bad, lack politeness obvious fact not appreciate american tourism makes want send clients, really stop think people treat affecting vacation does, walk restaurant nobody acknowledges roll eyes tell ca n't 2 tables gets frustrating, certainly not expecting roll red carpet service smile nice, met people airport stayed resorts similar experiences not think pertains bbp, feel free contact specific questions experience,  ",2,6330e8d4-88c5-4677-8721-3b71fef1d4e1,6028
"treated terribly barcelo bavaro palace stayed barcelo bavaro palace 6-07-08 06-14-08. took trip sisters, say wanted leave night, life treated terrrible, feel like outsider american, staff hotel extremely rude not speak spanish, comments like americans no familia, family.the staff ignored pretty pretended not, no help, attended tropicalismo, not waited, leave bottled water bar lobby, latin americans served no problem, paid money did, beach nicest trip, hotel smelled mold, food, ordered brought thing totally different, buffet disgusting birds bugs, right buffet tables.i sick entire trip, lost 5 lbs, room people, towels coffee mugs staff bring towel, apple vacation rep hotelwas not helpful issue, gladly took money excursions, known called apple request place, apple hotel website, big issue maid staff leave sliding glass doors unlocked cleaned locked pin bolt, missing items, wanted not room clean did not come, tips future travelers not stay american, make feel terribly unwanted,  ",1,8af7d2be-959b-4612-98b3-2053a4665e62,6029
"nice just finished reading reviews did not place, friend truly enjoyed experience, went week, spent entire time beach, usually adventurous vacations year just wanted relax, language barrier little bit tough honest makes experience real enjoy culture comes country, staff understands saying use simple words, repeat going coutry expect, beach amazingly beautiful, rooms nice no complaints, course birds flying food area open, weather wonderful, close airport, recommend,  ",4,3fd7a655-c60e-4a1f-b4b2-7281e05d01e2,6030
"real load palace just got week stay barcelo bavaro palace, trip usair included price, check-in fabulous smooth, building 5 floor, room cleaned arrived quickly able develop relationship maid, couple good friends room hall, noticed big room, got ac running temperature wanted fine, ok hotel quite years old cases shows does n't, rooms gounds resort cleaned single day, tipped maid meant plenty towels sundries, mini bar stocked water soda beer, king size bed comfortable, accomdation point view palace served, reviews talked mildewy smell uncomfortable beds lack hot water low pressure water, not issue, figured bad reviews started bad experiences check-in weak stomaches, allright lets beach pool, aesthitics point view not going prettier beaches, ugly beach swim wear worn people lack swim wear, hey place people bring children friends pond continue using idiotic judgement comes beachwear, 52 year old man reasonable shape certainly nobody prude, come men heaven sake stop speedos vast majority look like buffooons best morons worst, decent pair swimming trunks stop looking like jackasses, donot want start topless women beaches, just throw guys speedos drift, thank good lord woman topless scene does not occur pool ca n't say speedos, food- friends wife say no meal, eat like nobody business eat, entering area expertise, did think food, ok. hey inclusive, favorite places- la pina grill mexico lindo caribe buffet steak house la brisa seafood, disappointments- los pinos italian restaurant bohio, la pina outdoor grill flea market served good steaks shrimps lobster tails, mexico linda great appetizer bar ones speak, los pinos giving piece chicken leg chicken cacciatore insult, spaghetti meat sauce good, oh yeah place needs hamburgrer hot dog buns look like, yes make restaurants smoke free send smokers haiti insist smoking.beverages- plentiful good, presidente beer good presidente light, casino golf course- muni best, chickens tee box 6th hole fantastic watch wasps.would, yes like try resorts punta cana,  ",4,559d5d34-7c01-48ff-93bc-3b095bd8550d,6031
"7 nights turned 3 wanted home let start saying punta cana beautiful place streets resort.i sorry say thing good trip punta cana, girlfriend paid beachfront room clear view ocean sent room hotel little garden area not glimpse beach ocean, felt like staying quality inn food day got 2pm hungry, buffet just opened decided lunch..this day excited ready great time..the moment stepped buffet area knew trip doomed..i str8 fruit line grab slice watermelon bird comes crawling mouthful melon, birds constantly time buffet open..none staff attempted birds away cheese goat cheese smelled like zoo, hamburgers horrible, n't think real beef staff little restaurant left pool horrible..my girlfriend ordered burger delivered delivered str8 lap, waitress actually dropped plate table hard burger flew landed lap..the beach beautiful way people relaxing trip staff horrible went walking beach 2nd day visited little shops beach looking turned headed chairs, way gentleman ran asking come shop come shop replied return later replied exact words black white..that sent girlfriend tears humiliated life..this man not knowing aunt 3 mixed kids service terrible, speak english would'nt advise going bar restuarant try ordering, staff did'nt understand word saying ordered..they drink wrong thing..a jim beam coke is'nt blue color trip resort horrible guide vacation express outstanding..after birds smells rude staff things jose vacation express helped flight home 5 days earlier scheduled departure time oh forgot..do not touch pictures close monkeys guys walk beach gf recieved nasy rash/scab type thing neck day took picture monkey shoulder,  ",1,0a3924e8-5ad6-4efc-b6ba-cfd2a40734a6,6032
"best week life hotel staff international vacation greatest week life, hotel pristine room clean appliances functioned properly mini-fridge restocked day, bathroom clean shower pressure great food good especially all-inclusive, utilized buffet thoroughly enjoyed italian restaurant seafood restaurant, access hotels complex readily available tram come 5 10 minutes visitors complex, group 21 year old students people age stayed barcelo bavaro beach, vacationers palace somewhat older fantastic having great time, staff friendly touch guests especially bartenders pool, second day knew favorite drinks soon saw coming pool ready, desk attentive questions problems dealt immediately friendly smile, language barrier staff managed make feel home, brushed spanish, beach area gorgeous water perfect loungers available, staff organized activities beach ocean pool pushy, photographers beach took photos parrots family blown away far best vacations life heartbeat,  ",4,f281a791-f957-406c-9de4-3a35896a8852,6033
"amazing time year, just returned home week stay barcelo palace loved second wanted extend stay, hesitant booking hotel mixed reviews glad did, people mind going vacation poor country not going best best, nitpicky things did not like hotel nothing ordinary not else.one thing different time direct flight worth, goes review hotel grounds kept clean manicured, saw workers mopping floors trimming palm trees, premises dirty trash leaves mess workers right things, lot security guards standing block rooms feel secure got dark night, boyfriend took barcelo express shuttle trolley hotels property palace best food/pool/atmosphere no means stars say, room decorated peach colors brown wicker, king bed balcony w/ place sit small table chairs room tv desk, bed uncomfortable boyfriend no problem, like matress soft likes firm not big issue, tv english channels cnn movie channel played movies, pay english channels time room sleep naps, bathroom small not vacation killer.food different country food going different used, did n't look good tasted funny did n't eat, use head fine, things eat grilled chicken boiled vegetables rice, oj best fresh squeezed, beach/weather beach beautiful topless beautiful, pool person spend time, weather 80-82 everyday night 74-76 cool breeze people not lot people speak english best learn common phrases, problem staff hotel nice bartender annoyed asking fruity drink, guess no tip not big deal, say casino bartenders maximo dolca make best drinks extremely nice people enjoyed talking them.i really enjoyed stay palace hope helps nervous booking place vacation,  ",5,9deb6e9f-9803-4144-8131-9e9fd5bf07de,6034
"review doing, time sit write review, reason simple help person stay away barcelo bavaro palace objective met, lucky company dime read reviews going expectations rightfully adjusted, did not prepare, 37 traveling internationally 9 means seasoned traveler know hotel offers bad food poor housekeeping unsanitary conditions, doubt want waste money want it__Ç_é_ isn__Ç_é_, time saw hotel telephone label carry usual instructions room-to-room dialing international numbers collect, followed center__Ç number dial 1000, obviously reason popular number bavaro complex, lucky not need fine services in-house doctors company convention colleagues not fortunate, btw experience doctor not costly usd 90 cash consultation medicines charged separately highly ineffective, advice prepared, caveats entire hotel no water morning staff didn__Ç_é_ really care reaction llego__Ç, no wasn__Ç_é_ hours, water known transmit diseases especially stomach illnesses vomiting diarrhea, ants room cockroaches colleague__Ç_é_, bloque 6 sick building visited rooms smelled mold like i__Ç_ée witnessed, just think want bring clothes luggage vacation__Ç summary i__Ç_é not picky, just want readers know spending hard-earned money vacation want great time opposed flexible tolerance definitely look, hold no grudge did not spend single dime money, thought days dumpster serve warning people, workmates dominican republic mentioned barcelo lowest paying resorts punta cana, result employees work little food, n't believe no problem just wait fine selection beverages serve brand classic classic rhum classic scotch classic tequila scotch unforgettable words tried spent following day remembering experience graphic, all-inclusive resort lowly paid employees tier 5 beverages, think, p.s, beach great, beach great places n't paying,  ",2,0da0edb6-027a-42c0-9a54-6a63b8683027,6035
"look boyfriend arrived punta cana february 3 2008 expecting stay barcelo bavaro beach resort booked, arrived desk complete chaos, not unreasonable people frequented inclusives realize lineups confusion checking, experience not wish, learned hotel over-booked carted casino hotel requires trolly order beach semi-good restaurants barcelo property, refused accept payed beach room not willing down-grade 3 hours getting no having staff hotel actually hide avoid providing information help mountan frustration told fact opening palace make way hotel expecting desk, way luggage tow palace, arrived no desk knew talking, waiting 2 hours told no rooms casino hotel, point hot tired tired carting luggage, way casino room shower ready dinner, room taken refer 2 star awful, matresses indents old, room smelled awful like sewage not bathroom skin crawls just thinking stopped crying way trolly far palace told able eat, food palace awful knows hotels barcelo property offer considering palace supposed nicest unfortunately spend night disgusting casino hotel room point having seen people sent away actually happy roof heads day continued efforts placed hotel met avoidance little explanation, staff hotel terrible acted wrong angry situation, finally noon travel rep. advised going send hotel upgrade, ended riu bamboo complete opposite barcelo, barcelo bavaro refused accept responsibility happened actually travel agent happen lot help thankfully relentless boyfriend refused allow barcelo walk travel agent reimbursing days spent trying figure barcelo refused responsibility, going punta cana favour stay far away place, mentioned ended spending remaining 5 1/2 days riu bamboo truly paradise service impecable food delicious accomodations perfect, leaving review site wanted make mention entire situation blessing disguise,  ",1,2ea2a798-fbf6-40aa-a5df-89dcd3a9c8de,6036
"bacelo palace need tweaking returned friday nov 30. property alot going misses mark issues, trip number 10 8th hotel, not puna cana food, not starve not usa, forget beef tough no matter serve, stick local dishes fish fine, punta cana love beach want relax, tour people prepared pricey time away resort paid dearly, patient staff not rude, resort spanish brand majority visitors recognise resort minority citizens, staff work 11 days row 4 days, work long hours yes liked eye contact smiles, just not abundance, words compared hotels stayed property just lacked staff personality, combined horrible check left bad impression, did start grow located beach bar las brisas lobster, won little slots weather perfect met new friends, ca n't ask, having cnn free tv left bit annoyed tired day sun tv not important, remembering hotel begain life late 80 clue condition, yes value, n't kid stay palace not properties want food selection, difference hope helps,  ",4,91bc864e-6406-4830-b252-f65c85e4f088,6037
"beautiful place, wonderful punta cana stayed palace enjoy hotels included, say pools beaches outstanding, employees extremely nice, ocean room ground floor perfect musty, knew expect ocean view rooms ground floor, rate stay right hawaii far peace beauty goes, did not need money play casino, negatives bodies not used theirfood bring pepto bismal aleve pepcid, thankfully did, not drinking water, draw language barrier, great relaxing 8 days sunshine rest, english channel cnn, not stay blocks 2 3 close contact nightly shows loud music block 4 4-6 great,  ",4,3ccd89e6-423b-45a2-90e4-de0f4c4b93eb,6038
"relax enjoy, dr, went palace honeymoon january 2007. time husband caribbean inclusive, second time dr unknowingly booked exact spot went, fortunately loved, reason did n't 5 rating did n't advantage tours food shopping gambling watersports massages book probably just happy not spending extra stay palace honeymoon wanted little extra gives, caribe nice just smaller, palace not party crowd, barcelo beach caribe resorts, beach beach awesome, protected reef not rough beautiful white sand palace lots chairs palm trees shade, 3 5 resorts complex beach nice walk, lots watersports just did n't advantage, past 3 resorts flea market barter items, shirts jewellery rum, n't allowed beach step line cheapy, cheapy, free cheaper walmart, n't carry purse ready haggle, purses imply wallets bugged non-stop, hotel room gorgeous, facilities clean kept, bathroom usual wear tear comes multiple visits worn tile residue sinks little discoloration faucets drapes bed desk floor bedding, clean fresh, caribbean dampness caribbean, thing electronic safe room got little possessed, n't really worried using did try let know using door hangers provided, problem did n't solved safe heal thyself day left.we did rooms pipes burst drying, sure people week poor reviews stay reason, activities golf did n't advantage, thing really did golf, stay palace play eat, things like golf pay extra, course decent, not glen abbey augusta okay, hot, n't like golf heat book early, half course fairly protected trees wind does, half better open, rented clubs n't bad taking clubs time, course guys carts coming ask want buy balls, little annoying lovely course, casino n't bad not gambler, open got busy night, blackjack slots think roulette main games, n't remember seeing craps.there little plaza shop complex, loved pick art n't agree, not sure barter smokes snacks essentials, warning bring snacks chocolate, 40 does n't far buying chocolate bars, clothes lovely cheap, thought expensive.food mainly ate palace buffet snack stands specialty restaurants, heard pizza excellent line, loved try seafood place beach just did n't, hubby hates seafood quality buffet excellent, lots variety fresh especially like seafood, complaint 10 days stuff got sick, not fault lots restaurants choose didn't.service staff polite friendly, like home, people say hello pass, did speak english really n't perfect staff golf course markets, good spanish phrase book, used rough guide spanish great, lot make effort use spanish, appreciate effort not bang idea right words help, learned spanish took spanish school,  ",4,41f296e3-927d-4c8e-b15a-f12a52471ca4,6039
"totally not 5-star resort time writing hotel review, feel owe future travelers let know getting resort information hotel website misleading not completely accruate, good points beach nice weather punta cana beautiful, beach grill good seafood.now bad points need space 1. rooms run great need rennovation, mould bathrooms ceilings.2, food hotel mediocre best, buffet comprised low quality poorly prepared food, good restuarant property chez palace not inclusive, pay 30 pp eat food good did n't think worth money spent, plus inclusive n't expect pay eat restaurants.3, alcohol absolutely horrible wine worst tried vodka beer not better, 4. no waiters serving drinks pool beach self-serve, service slow not friendly.5, servers did not speak hardly english overall attitude not service oriented, 6. towels worn need replacement.7, tv phones not work reliably rooms.8, entertainment poor no disco site, disappointed quality service overall experience hotel not stay nor recommend, stayed 5-star resorts dominican rate barcelo palace 3-star best,  ",1,f9b15e3d-a003-47fb-b3dd-d4bf9b774447,6040
"great place great value bavaro palace march 24 31 nothing great things say, food terrific staff courteous knowledgeable just n't expect good service going rude saw quite people, complaint music pool just deafens grab lawn chair away swim bar save ears.the activity staff pool quite entertaining really gets involved action.we tried restaurants mexican italian far favourites got sick.i definitely hotel,  ",4,7cfe4194-e941-4216-91bc-163402d019b9,6041
"barcelo palace nightmare room ground floor broken having lunch, safe inside room valuable including passports pryed open crow bar happened 15 hours arrival, faciliity not safe management left aid day 10 dollars left, no id unable money wired american express n't leave home forget dr considerate security risk, billed crooks stay refuse refund compensation, no doubt crime committed hotel staff member,  ",1,35651057-a1b2-496d-bd0c-322d1a0d65c7,6042
"total nightmare just came 2 days ago nightmare.-no speak english resorts.-do n't expect help staff.-our door lock broken day contacted desk times fixed chair door knob night day room mercy resorts.-the desk staff fun laughed asked place shower change day check waiting ride airport 7 hours.-the drink water downed 90 ice glass.-staff impolite extremely rude n't speak spanish black list.-room dirty leaking ceiling washroom humid bulb broken dangerously hanging holder working.-entertainment spanish boring spent 10 minutes time gave left.-tv spanish cnn english language porn movies 7.99-food ok buffet good resturants useless waste time.-there no service pool fetch drink,  ",1,f1f858ea-e42c-4b55-8206-a322b5e25c73,6043
"love palace trip took boyfriend richard fantastic time, late 30 went vacation sun/sea/r+r, inclusive resorts mexico tahiti experience resort, come west coast canada needed escape week grey dull winter weather, flew vancouver skyservice-avoid plane food, early jan. 24th stop calgary hour direct punta cana arriving sunset, punta cana airport caught cab barcelo resorts went check barcelo beach originally booked told upgraded redirected palace, nice surprise, suitcases tow quick train ride resort little train guests hop resort grounds palace, check took minutes friendly bellman room-rm 1099 floor corner short stroll lobby beach pool, room clean fresh, cool walk, ceiling fan airconditioning welcomed, room need, bathroom split two-bathtub/shower toilet small room outer area double sinks, live orchid glass vase sat corner counter, queen size comfortable bed, balcony opposite end room table chairs overlooking tops palm trees, large patio door black curtains making easier sleep, best night sleep better waking paradise, coffee room sat awe views balcony morning like dream, discovered directly balcony birds nest palm, watched fly away come bits twigs building nest, rest week spent lounging sun listening palm leaves breeze strolling length beach people watching chatting happy people drinking strawberry margaritas pina coladas dining caribe buffet breakfast lunch dinners various restaurants resort mexican steakhouse seafood restaurants served great meals, food favourites roasted chicken calamari ripe fruit buffet lobster seafood restaurant tequilla shrimp salsa chips guacamole mexican restaurant, delicious, swam ocean daily water far end long point warment swim great quiet area away feel, end beach tiny beautiful seashells, worth mentioning bothered resort travelers cheques desk cost, substantial fee 7 cash 40, make things easier bring american currency pick dominican currency-there no machine, room received 3 wrong number calls waking phone problems just unplugged avoid anymore, good know pack bug spray mosquitos come sun goes suntan lotion sun aloe gel, cost fortune gift stores, pack medicines, expensive, good know especially flying punta cana late afternoon/evening fee 35 change check time later day enjoy beach swim room shower check, check time regularily noon, saw couple kill afternoon beach carry-on bags, finally heartbeat, beautiful place, sandy beaches clear warm sea water blue blue skies- n't of.enjoy punta cana, leave worries home, make time goes quickly, lots photos, come post add pics soon,  ",4,a2931fe2-1b4d-4e42-9fec-80fedfa46d04,6044
"second time palace yes great time palace ore seconde time.you finde quiet resort time year year sept. beach 20 seats pool site.between 2 16 sept. 30 minuts rain beach 30 minutes excursion.food good lots choice buffet places toe eat tryout la pina beach.service hade problem safe went pr, problem solved 15 minutes.pr, sits reception area dressed red easy find.room ask block 5 6 quiet newer close beach.if miss towel room ask cleaning lady day working block.mini bar filled day.cleaning room__Ç 8/10.beach__Ç, want belief seeing clean water warm not wind bring snorkel whit you.getting sick know sick tap water.if sick food das not mean food bad means stomach intestines not used food vacation country, people eat things vacation not eat home becors want try eat it.same problem drinks coconut home dc drink gallons drinks.think ice cubes fruit snack temperature climate etcetera wife sick year 2 3 days vacation week intestines, don__Ç_é_ blame hotel.of course hotel serves tomato sprout eat 2 weeks sick.my advice eat serve eat drink not not stressed stress works stomach.don__Ç_é_ mind writing errors english not mother tongue dutch,  ",5,4b16d518-d276-44e0-94b6-50305e2a249d,6045
"attended conference punta cana held barcelo bavaro resorts, did n't choice stayed palace bumped beach caribe, difficult mingle network conference attendees, convention center comfortable.as stay palace did not experience problems checking people, room clean mildew smell, did long time rooms up.the beach great clean pool area, problem getting lounge chair, highlight stay not make want return, service worst seen vacation, staff slow unfriendly downright rude, actually meal wait staff argued taking order not good way wanted, attempted speak basic spanish did n't help appeared did n't speak fluent spanish wanted nothing, girlfriend person bar ignored spanish speaking patron arrived served promtly girlfriend recieved customary rude service.food better expected inclusive resort, slow service flies unenjoyable meals.had experience tram said.if like air conditioning not place, air conditioned area guest rooms, resturants bars open air.our trip not totally unenjoyable did good dining experiences staff service not return recommend,  ",2,210ae144-d997-40af-8e0a-278b6346d38a,6046
"great vomiting pass june 16 june 23 family left dominican republic deserve vacation, 11 total arrived expected best talk commotion regarding place, visited barcelo palace july 1999 loved, returned santo domingo resort lti july 2003 july 28 2005 paladium, hopped barcelÙ palace going great.as experience families__Ç expectation went drained, place change service terrible, people serve expecting tip 2 3 tip drink server not, housekeeping did room did not leave day room hardly cleaned mini bar not drinker did wanted bottled water, food disgusting heat lack a/c hot food sour quickly, lack employees cut personnel new administration, fried chicken pork raw middle, day got happy soon lunch uncle started feel bad, ended diarrhea 6 days, nothing day wife run bathroom vomit, started worry, 3rd day cousin husband sick injected vomiting husband not bed colic__Ç_é_ dizzy spells, change flight leave miami, not mention resort does not responsibility sickness clinic doctor employed resort cousin pay 300 currency injection 100 currency extra tickets change flight, far 11 people 4 sick 4 days, husband taking precautions possible, order bottles water unopened soda bottle unopened no ice no prepare juice no shapes drinks no milk, terrible paid money hell, food ate breads morning soda bottle no ice lunch dinner ate white rice banana peal bread meet pressure cooked cooked long time, staid away seafood pastries ice-cream vegetables cheese salads, kept ears open spoke people resort approximately 200 people sick not stomach virus thought did not know administration looking way no answer kept calling stomach flue blamed tourist, building staying couple iv, just wanted vacation form hell finish.on 5 day grandfather ill vomits diarrhea not bed, imodium pepto-bismol cost total 45 currency, 5 people 6, change eating different restaurant say ate eating food extremely precautions, 6 day uncles daughter 10 years old started vomiting injected 300 currency sister husband started diarrhea, 8 people 3, day came, felt participant horror film deadly virus guess husband grandmother lucky ones, did happen, lack hygiene uncooked food mixing tap water bottle water save money, maybe, salmonella amebas bacteria, maybe know barcelÙ resort visit, decide visiting precaution possible family especially traveling small children necessary medicine speak doctor make sure plenty extra cash, check resorts infected terrible,  ",1,583bd41a-afe5-4df9-9f64-ecfe73ddc9ee,6047
"good location excellent staff food quite worried seeing reviews unwarranted.if looking seasons st. regis ritz carlton beds showers star cuisine not place n't book expecting, nice place not stars, did n't reduce enjoyment place, checkin smooth, room average 3 stars low end stars, did smell musty clean, tipping helpful experience bank bring plenty dollar bills, got excellent service sure tips, example drink requests paper wrapped 2 dollar bills placed minibar fridge mini-bar brim requested goodies, day forgot got refill, beach nice, food fantastic able good eat, sensitive digestive no problems, tended primarily eat caribe buffet steak house pina grill focusing food cooked scared death reviews, caribe buffet meats seafoods chicken cook, tended shy away uncooked things, said little heavy handed olive oil salt, good price probably try priced similarly places like try new places,  ",4,e7cd027a-5892-4e0f-a9f7-498d05f76e74,6048
"loved stayed barcelo bavaro palace feb. school vacation week 2006. 16 yr old son friend, check slow bring drinks lobby- tour rep. extremely helpful, def, attend orientation day worth hearing excursions native culture.every speaks primarily spanish highly reccommend learning local greeting pleasantries- appreciate way americans appreciate english speaking tourists.they overbooked 16 yr olds ended bavaro beach overlooking ocean 1st night eventually got moved building- did end adjoining rooms requested.once settled wonderful ground floor room far pool area activities.security, beach beautiful water gentle clean, food good, fish beef selections cooked order got sick.the fresh fruit delicious.the entertainment great night casino blast.follow directions drinking water stay properties, rent electric bikes fun n't make noise, bartering souvenier markets bit anoying frazzle n't used game, beach bit noisy early afternoon helicopter tours overhead, golfed places barcelo resorts best heard, attended church services barcelo property interesting cultural mix beautiful setting,  ",4,6d20f008-e5ff-460e-8898-0769271f09b5,6049
